past_profitability_21d,past_profitability_63d,past_profitability_126d,volatility_21d,volatility_63d,volatility_126d,avg_price_21d,avg_price_63d,avg_price_126d,sharpe_21d,sharpe_63d,sharpe_126d,m_21d,m_63d,m_126d,roc_21d,roc_63d,roc_126d,MACD,rsi_14,dco_22,min_21d,min_63d,min_126d,max_21d,max_63d,max_126d,exp_mean_21d,exp_mean_63d,exp_mean_126d,target,factual_id
0.2,0.4,0.1,0.6,0.5,0.4,1.42,1.152,1.1,0.3,0.9,0.3,0.2,0.4,0.2,0.2,0.4,0.1,0.1,53.8,0.0290909093,1.26,0.96,0.96,1.476,1.476,1.48,1.38,1.23,1.18,0.48919820497032757,12172
0.0,0.2,0.0,0.3,0.3,0.4,1.32,1.239,1.22,0.0,0.5,0.1,0.0,0.2,0.1,0.0,0.2,0.0,0.0,53.9,-0.0255454537,1.27,1.11,1.1,1.38,1.38,1.38,1.32,1.27,1.26,0.1247312167890223,12172
-0.1,-0.4,-0.6,0.6,0.6,0.5,8.115,9.563,11.92,-0.1,-0.8,-1.1,-0.4,-5.5,-9.8,-0.1,-0.4,-0.6,-0.3,28.3,0.274363637,7.289,7.24,7.241,8.676,13.044,17.89,8.14,9.59,12.02,0.5854350496928266,8586
-0.1,-0.4,-0.6,0.5,0.6,0.5,8.063,9.382,11.77,-0.1,-0.8,-1.1,-0.5,-5.7,-9.7,-0.1,-0.4,-0.6,-0.3,28.9,0.3687272668,7.169,7.17,7.169,8.676,12.954,17.85,7.99,9.45,11.86,0.5950457556824683,8586
-0.0,-0.1,-0.2,0.4,0.4,0.4,0.74,0.808,0.84,-0.1,-0.3,-0.4,-0.0,-0.1,-0.1,-0.0,-0.1,-0.2,-0.0,57.9,-0.0343454555,0.688,0.69,0.688,0.79,0.884,0.96,0.75,0.79,0.82,0.16098389651726402,13256
-0.1,-0.1,-0.1,0.4,0.4,0.4,0.742,0.81,0.84,-0.1,-0.3,-0.4,-0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.0,57.9,-0.0274363644,0.688,0.69,0.688,0.796,0.884,0.96,0.75,0.79,0.82,0.16513286799775273,13256
0.0,0.0,-0.0,0.1,0.1,0.1,14.424,14.531,14.79,0.7,0.0,-0.3,0.6,0.0,-0.4,0.0,0.0,-0.0,0.1,68.2,-0.0416763648,14.084,14.0,14.0,14.706,14.92,15.23,14.51,14.54,14.66,0.07195115175036539,31420
0.0,0.0,-0.0,0.1,0.1,0.1,14.373,14.53,14.79,0.5,0.0,-0.3,0.5,0.0,-0.4,0.0,0.0,-0.0,0.1,71.7,-0.0711563602,14.036,14.0,14.0,14.698,14.92,15.23,14.47,14.54,14.66,0.0737855326367621,31420
0.0,0.0,0.0,0.0,0.0,0.0,1.77,1.77,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,-0.0,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,0.0,27391
0.0,0.0,0.0,0.0,0.0,0.0,1.77,1.77,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,-0.0,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,0.0,27391
0.0,0.0,-0.0,0.0,0.0,0.0,11.234,11.219,11.23,0.2,0.5,-0.3,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,44.7,0.004773682,11.223,11.19,11.187,11.243,11.243,11.26,11.23,11.23,11.23,0.023373104745502447,7134
0.0,0.0,-0.0,0.0,0.0,0.0,11.233,11.218,11.23,0.1,0.4,-0.2,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,45.1,0.0041556819,11.22,11.19,11.187,11.243,11.243,11.26,11.23,11.23,11.23,0.023467871535767397,7134
0.0,-0.0,-0.1,0.0,0.1,0.0,100.805,100.572,103.21,0.6,-0.4,-1.0,1.4,-2.7,-5.4,0.0,-0.0,-0.1,0.3,71.5,-0.3129963577,100.055,98.29,98.29,101.527,103.661,107.45,100.84,101.19,102.58,0.018122583946153854,39555
0.0,-0.0,-0.1,0.0,0.1,0.0,100.736,100.614,103.25,0.6,-0.5,-1.0,1.5,-3.0,-5.4,0.0,-0.0,-0.1,0.3,72.3,-0.2283554524,99.942,98.29,98.29,101.527,104.048,107.45,100.79,101.19,102.6,0.01832544622637785,39555
-0.0,-0.1,-0.1,0.6,0.5,0.7,0.107,0.112,0.12,-0.0,-0.2,-0.2,-0.0,-0.0,-0.0,-0.0,-0.1,-0.1,-0.0,45.0,-0.0012318182,0.1,0.1,0.1,0.112,0.128,0.13,0.11,0.11,0.12,0.8484745676514207,24319
-0.0,-0.1,-0.2,0.6,0.5,0.7,0.107,0.112,0.12,-0.0,-0.2,-0.2,-0.0,-0.0,-0.0,-0.0,-0.1,-0.2,-0.0,44.8,-0.0007,0.1,0.1,0.1,0.112,0.128,0.13,0.11,0.11,0.12,0.8441686595569617,24319
-0.0,-0.2,0.0,0.3,0.5,0.4,139.232,150.836,154.82,-0.2,-0.5,0.0,-5.7,-41.3,0.4,-0.0,-0.2,0.0,-2.8,36.1,1.3302892447,134.384,134.38,130.451,143.712,186.128,186.13,139.99,147.41,150.55,0.16454394100710304,49123
-0.0,-0.2,-0.0,0.3,0.5,0.4,138.941,150.148,154.82,-0.2,-0.5,-0.0,-6.1,-43.4,-0.6,-0.0,-0.2,-0.0,-2.9,35.6,1.9229902029,133.341,133.34,130.451,143.712,186.128,186.13,139.48,147.0,150.29,0.1724385980330166,49123
-0.0,-0.1,-0.1,0.2,0.1,0.1,9.069,9.123,9.4,-0.2,-0.5,-1.0,-0.3,-0.5,-1.2,-0.0,-0.1,-0.1,-0.1,25.9,0.1917709112,8.736,8.74,8.736,9.356,9.382,9.99,9.0,9.14,9.3,-0.037444264516487545,38202
-0.0,-0.1,-0.1,0.1,0.1,0.1,9.084,9.131,9.41,-0.2,-0.5,-0.9,-0.3,-0.5,-1.2,-0.0,-0.1,-0.1,-0.1,26.1,0.1937525421,8.773,8.77,8.773,9.356,9.382,10.0,9.02,9.16,9.31,-0.041278674224869374,38202
-0.1,-0.1,-0.2,0.3,0.3,0.3,259.54,272.974,283.5,-0.2,-0.4,-0.6,-20.1,-36.9,-48.4,-0.1,-0.1,-0.2,-4.2,38.1,-1.8722727299,246.97,246.97,246.97,271.27,307.65,310.1,259.18,269.88,276.28,0.3602699363770824,3953
-0.1,-0.1,-0.2,0.3,0.3,0.3,258.567,272.346,283.11,-0.2,-0.4,-0.6,-20.4,-39.6,-48.3,-0.1,-0.1,-0.2,-4.5,38.2,-1.4436364174,245.11,245.11,245.11,269.64,307.65,310.1,258.24,269.22,275.84,0.3744042776431792,3953
-0.0,-0.1,-0.1,0.0,0.0,0.0,100.988,103.643,105.17,-0.5,-1.4,-1.5,-2.5,-7.3,-6.8,-0.0,-0.1,-0.1,-0.8,30.2,0.1101227254,99.609,99.61,99.609,102.286,107.428,107.45,101.15,103.11,104.57,0.03438535844558341,39517
-0.0,-0.1,-0.1,0.1,0.0,0.0,100.875,103.524,105.12,-0.4,-1.4,-1.4,-2.4,-7.5,-6.5,-0.0,-0.1,-0.1,-0.8,30.5,0.0948654562,99.378,99.38,99.378,102.127,107.138,107.45,101.03,103.01,104.49,0.03968591192795157,39517
0.0,0.1,-0.1,0.3,0.3,0.3,21.456,19.754,21.01,0.1,0.2,-0.4,0.5,1.1,-3.2,0.0,0.1,-0.1,0.3,49.1,0.3024545312,20.57,17.2,17.2,22.24,22.24,25.14,21.15,20.54,20.65,-0.07152498459819487,4130
0.0,0.1,-0.1,0.3,0.3,0.3,21.483,19.803,20.96,0.0,0.3,-0.4,0.2,1.7,-2.8,0.0,0.1,-0.1,0.3,50.1,0.4054545462,20.62,17.2,17.2,22.24,22.24,25.14,21.18,20.59,20.68,-0.07337612738924744,4130
0.0,-0.0,-0.1,0.0,0.1,0.0,99.817,101.093,103.66,0.5,-0.6,-1.2,1.9,-3.5,-6.3,0.0,-0.0,-0.1,0.1,67.3,0.086604245,98.29,98.29,98.29,100.773,104.854,107.45,100.18,101.18,102.82,0.027956407726296678,39546
0.0,-0.0,-0.1,0.0,0.1,0.0,100.805,100.572,103.21,0.6,-0.4,-1.0,1.4,-2.7,-5.4,0.0,-0.0,-0.1,0.3,71.5,-0.3129963577,100.055,98.29,98.29,101.527,103.661,107.45,100.84,101.19,102.58,0.018122583946153854,39546
0.0,0.0,0.0,0.1,0.1,0.1,2.796,2.796,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,0.0036363637,2.76,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.79,1.8808484181885007e-17,7722
0.0,0.0,0.0,0.1,0.1,0.1,2.796,2.796,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,0.0036363637,2.76,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.79,1.8808484181885007e-17,7722
-0.1,-0.1,-0.3,1.3,1.4,1.0,0.19,0.2,0.22,-0.0,-0.1,-0.2,-0.0,-0.0,-0.1,-0.1,-0.1,-0.3,-0.0,48.1,-0.0060909092,0.171,0.15,0.148,0.217,0.244,0.26,0.19,0.2,0.22,0.462899446542834,20048
0.1,-0.1,-0.3,1.6,1.2,1.0,0.195,0.206,0.23,0.0,-0.1,-0.3,0.0,-0.0,-0.1,0.1,-0.1,-0.3,-0.0,48.2,0.0051818183,0.177,0.15,0.148,0.244,0.244,0.3,0.2,0.21,0.23,0.5117075675723514,20048
0.0,0.0,0.0,0.1,0.1,0.1,7.03,6.94,6.9,0.2,0.6,0.4,0.1,0.3,0.2,0.0,0.0,0.0,0.0,59.6,0.0014900001,6.972,6.73,6.727,7.096,7.096,7.1,7.03,6.97,6.9,0.05437524640960508,6916
0.0,0.0,0.0,0.1,0.1,0.1,7.027,6.936,6.9,0.1,0.6,0.4,0.1,0.3,0.2,0.0,0.0,0.0,0.0,59.9,-0.0039900001,6.971,6.73,6.727,7.087,7.087,7.09,7.03,6.96,6.9,0.054920784843915174,6916
-0.1,-0.2,-0.2,0.4,0.3,0.2,18.562,19.932,20.84,-0.3,-0.7,-1.0,-2.1,-4.5,-4.6,-0.1,-0.2,-0.2,-0.8,34.7,0.8749310374,16.295,16.3,16.295,19.914,22.122,22.2,18.2,19.53,20.23,0.23329116802598976,46968
-0.1,-0.2,-0.2,0.4,0.3,0.2,18.863,20.156,21.27,-0.3,-0.8,-1.1,-2.2,-4.6,-5.1,-0.1,-0.2,-0.2,-0.8,34.8,0.7532299757,16.39,16.39,16.39,20.243,22.308,22.91,18.5,19.83,20.6,0.2567303603828991,46968
0.1,-0.0,-0.3,1.2,1.3,1.5,0.036,0.039,0.05,0.1,-0.0,-0.2,0.0,-0.0,-0.0,0.1,-0.0,-0.3,0.0,60.3,-0.0016636364,0.032,0.03,0.032,0.039,0.059,0.08,0.04,0.04,0.04,-0.12942523405145884,12319
0.1,-0.0,-0.3,1.2,1.2,1.4,0.036,0.039,0.05,0.1,-0.0,-0.2,0.0,-0.0,-0.0,0.1,-0.0,-0.3,0.0,60.3,-0.0007681818,0.032,0.03,0.032,0.039,0.059,0.08,0.04,0.04,0.04,-0.16084286841586132,12319
-0.0,-0.0,-0.0,0.2,0.1,0.2,6.278,6.376,6.47,-0.1,-0.3,-0.2,-0.1,-0.3,-0.2,-0.0,-0.0,-0.0,-0.0,52.3,-0.116290912,6.0,6.0,6.0,6.416,6.574,6.97,6.29,6.36,6.39,0.2578831170728293,2885
-0.0,-0.0,-0.0,0.2,0.1,0.2,6.271,6.367,6.46,-0.1,-0.3,-0.2,-0.1,-0.3,-0.2,-0.0,-0.0,-0.0,-0.0,52.5,-0.1534181833,6.0,6.0,6.0,6.4,6.568,6.97,6.29,6.36,6.39,0.27183871690836475,2885
-0.0,-0.0,-0.0,0.0,0.0,0.0,15.788,15.818,15.85,-0.2,-0.6,-1.0,-0.0,-0.1,-0.1,-0.0,-0.0,-0.0,-0.0,29.4,0.015636364,15.76,15.76,15.76,15.81,15.87,15.9,15.78,15.81,15.84,0.0024096987771390385,31473
-0.0,-0.0,-0.0,0.0,0.0,0.0,15.791,15.821,15.85,-0.2,-0.6,-0.9,-0.0,-0.1,-0.1,-0.0,-0.0,-0.0,-0.0,29.3,0.0170909092,15.76,15.76,15.76,15.81,15.87,15.9,15.79,15.82,15.84,0.003814686851407979,31473
-0.0,0.0,-0.0,0.1,0.0,0.0,99.859,99.561,99.48,-0.1,0.0,-0.1,-0.3,0.2,-0.3,-0.0,0.0,-0.0,0.0,47.0,0.0871272758,99.0,98.9,97.296,99.99,99.99,100.5,99.74,99.57,99.53,0.004710201931347859,5536
-0.0,0.0,-0.0,0.1,0.0,0.1,99.844,99.563,99.48,-0.1,0.0,-0.1,-0.3,0.1,-0.4,-0.0,0.0,-0.0,0.0,46.6,0.1016227305,99.0,98.9,97.296,99.99,99.99,100.5,99.73,99.57,99.53,0.005345189290814528,5536
-0.0,0.0,-0.1,0.0,0.2,0.2,0.5,0.499,0.5,-0.0,0.1,-0.3,-0.0,0.0,-0.0,-0.0,0.0,-0.1,-0.0,50.4,0.0002181818,0.496,0.47,0.472,0.5,0.525,0.55,0.5,0.5,0.51,1.5138466009412146,19536
-0.0,0.0,-0.1,0.0,0.2,0.2,0.5,0.499,0.5,-0.0,0.1,-0.3,-0.0,0.0,-0.0,-0.0,0.0,-0.1,-0.0,50.5,0.000230303,0.496,0.47,0.472,0.5,0.525,0.55,0.5,0.5,0.51,1.5158713132664206,19536
0.0,-0.3,-0.5,1.3,1.2,1.4,0.083,0.099,0.11,0.0,-0.2,-0.3,0.0,-0.0,-0.1,0.0,-0.3,-0.5,-0.0,70.9,-0.0005409091,0.073,0.07,0.073,0.09,0.129,0.17,0.08,0.1,0.11,-0.10514833059660669,19358
0.0,-0.3,-0.5,1.3,1.2,1.4,0.083,0.099,0.11,0.0,-0.2,-0.3,0.0,-0.0,-0.1,0.0,-0.3,-0.5,-0.0,70.9,-0.0031409091,0.073,0.07,0.073,0.09,0.129,0.17,0.08,0.1,0.11,-0.10651340996168604,19358
0.0,-0.1,-0.2,0.3,0.3,0.3,41.492,41.474,45.44,0.0,-0.2,-0.7,0.3,-2.5,-9.7,0.0,-0.1,-0.2,0.1,57.1,-0.5562272668,39.85,38.54,38.545,42.964,45.19,54.68,41.54,42.39,44.98,-0.045686670037345625,4524
0.0,-0.1,-0.2,0.3,0.3,0.3,41.479,41.514,45.52,0.0,-0.2,-0.7,0.3,-2.5,-9.9,0.0,-0.1,-0.2,0.1,56.9,-0.5035454631,39.85,38.54,38.545,42.99,45.289,54.68,41.47,42.4,45.02,-0.04493129656712324,4524
-0.1,-0.0,0.0,0.4,0.3,0.3,0.941,0.956,0.93,-0.3,-0.1,0.1,-0.1,-0.0,0.0,-0.1,-0.0,0.0,-0.0,25.2,-0.0175757576,0.92,0.92,0.85,1.02,1.02,1.02,0.94,0.95,0.94,0.010869565217390846,10540
-0.1,-0.0,0.0,0.4,0.3,0.3,0.945,0.956,0.93,-0.3,-0.1,0.1,-0.1,-0.0,0.0,-0.1,-0.0,0.0,-0.0,25.2,-0.0221212115,0.92,0.92,0.85,1.02,1.02,1.02,0.94,0.95,0.94,0.010869565217390846,10540
0.0,0.0,0.0,0.1,0.1,0.1,26.654,26.363,25.87,0.4,0.2,0.4,0.8,0.5,1.2,0.0,0.0,0.0,0.2,69.5,0.0647818148,26.206,25.92,24.39,27.06,27.06,27.06,26.66,26.36,26.02,0.03779403778416242,32435
0.0,0.0,0.0,0.1,0.1,0.1,26.613,26.355,25.86,0.3,0.2,0.4,0.8,0.5,1.0,0.0,0.0,0.0,0.1,68.9,0.1286000013,26.118,25.92,24.39,27.018,27.018,27.02,26.63,26.34,26.01,0.03273899376858483,32435
0.1,0.1,0.2,0.4,0.4,0.3,5.461,5.375,5.17,0.2,0.3,0.7,0.4,0.7,1.0,0.1,0.1,0.2,0.1,64.8,-0.1242727265,5.2,5.05,4.75,5.75,5.75,5.75,5.51,5.36,5.24,0.04482841899309126,23755
0.1,0.1,0.2,0.4,0.4,0.3,5.479,5.386,5.18,0.2,0.4,0.7,0.4,0.7,1.0,0.1,0.1,0.2,0.1,65.7,-0.1030000001,5.2,5.05,4.75,5.75,5.75,5.75,5.53,5.37,5.25,0.03861266345611559,23755
-0.0,0.0,-0.0,0.1,0.0,0.0,6.671,6.636,6.66,-0.1,0.0,-0.5,-0.0,0.0,-0.1,-0.0,0.0,-0.0,-0.0,39.0,0.0335169099,6.619,6.57,6.574,6.722,6.722,6.75,6.65,6.65,6.66,0.05830500901003005,31725
-0.0,0.0,-0.0,0.1,0.0,0.0,6.674,6.636,6.66,-0.1,0.0,-0.5,-0.0,0.0,-0.1,-0.0,0.0,-0.0,-0.0,38.7,0.0283923633,6.62,6.57,6.574,6.722,6.722,6.75,6.66,6.65,6.66,0.057663222081617296,31725
-0.0,0.0,0.0,0.1,0.1,0.1,137.148,136.213,135.44,-0.0,0.1,0.7,-0.0,1.2,5.7,-0.0,0.0,0.0,0.3,49.3,-0.6305206418,136.266,133.93,130.685,138.708,138.708,138.71,137.17,136.4,135.35,0.03571758439465955,43515
0.0,0.0,0.0,0.1,0.1,0.1,136.444,135.944,134.88,0.1,0.1,0.6,0.6,0.6,4.9,0.0,0.0,0.0,0.3,47.3,-0.12618801,134.901,133.93,130.648,137.693,137.693,137.69,136.58,135.9,134.87,0.03464631344570644,43515
0.0,0.0,0.0,0.0,0.0,0.0,111.127,110.768,110.44,0.3,0.1,0.4,0.4,0.2,1.0,0.0,0.0,0.0,0.1,68.3,-0.0310547724,110.823,110.18,108.862,111.269,111.269,111.74,111.08,110.83,110.63,-0.002194030103426073,41275
0.0,0.0,0.0,0.0,0.0,0.0,111.145,110.772,110.45,0.2,0.1,0.4,0.4,0.2,1.0,0.0,0.0,0.0,0.1,68.5,-0.0651047751,110.867,110.18,108.862,111.277,111.277,111.74,111.1,110.84,110.64,-0.00206218814175885,41275
0.0,-0.0,-0.0,0.0,0.1,0.1,2.76,2.781,2.79,0.0,-0.2,-0.1,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,30.9,-0.0,2.76,2.76,2.7,2.76,2.84,2.84,2.76,2.78,2.78,0.0235507246376805,7680
0.0,-0.0,-0.0,0.0,0.1,0.1,2.76,2.78,2.79,0.0,-0.2,-0.1,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,30.9,-0.0,2.76,2.76,2.7,2.76,2.84,2.84,2.76,2.77,2.78,0.02478260869565149,7680
0.0,-0.0,-0.0,0.0,0.0,0.0,135.131,137.714,139.91,0.2,-1.0,-1.3,1.0,-5.8,-5.6,0.0,-0.0,-0.0,-0.4,70.1,-0.0195021331,134.131,134.13,134.131,136.154,141.972,142.77,135.38,137.22,138.79,0.0545780368492937,39402
0.0,-0.0,-0.0,0.0,0.0,0.0,135.184,137.626,139.86,0.2,-0.9,-1.2,1.1,-5.6,-5.5,0.0,-0.0,-0.0,-0.2,72.4,-0.1790975928,134.131,134.13,134.131,136.31,141.912,142.77,135.46,137.19,138.75,0.06298993934498534,39402
-0.2,-0.2,-0.2,0.3,0.2,0.2,1.305,1.391,1.47,-0.6,-0.8,-1.0,-0.3,-0.3,-0.4,-0.2,-0.2,-0.2,-0.0,32.8,-0.0185909085,1.205,1.21,1.205,1.467,1.513,1.6,1.29,1.38,1.43,0.20185627769575748,21425
-0.2,-0.2,-0.2,0.3,0.2,0.2,1.293,1.387,1.46,-0.6,-0.8,-1.0,-0.2,-0.3,-0.4,-0.2,-0.2,-0.2,-0.0,32.8,-0.0067727272,1.198,1.2,1.198,1.445,1.506,1.6,1.29,1.37,1.43,0.2172203958811541,21425
-0.0,-0.0,0.0,0.2,0.2,0.2,69.982,71.016,70.41,-0.1,-0.0,0.0,-1.9,-0.0,-0.0,-0.0,-0.0,0.0,-0.5,38.8,0.8387536407,67.434,67.43,67.224,72.588,75.265,75.26,70.23,70.6,69.98,-0.017848702784312425,49021
-0.0,-0.0,-0.0,0.2,0.2,0.2,69.912,71.014,70.4,-0.1,-0.0,-0.0,-1.5,-0.2,-0.3,-0.0,-0.0,-0.0,-0.6,39.7,1.4481465816,67.354,67.35,67.234,72.588,75.265,75.26,70.09,70.54,69.96,-0.024961982911423864,49021
-0.0,0.0,0.0,0.1,0.1,0.1,8.951,8.906,8.9,-0.1,0.1,0.1,-0.0,0.1,0.1,-0.0,0.0,0.0,0.0,53.2,-0.01862677,8.869,8.72,8.722,9.057,9.089,9.15,8.95,8.92,8.89,0.07237824309752791,37003
-0.0,0.0,0.0,0.1,0.1,0.1,8.949,8.907,8.9,-0.1,0.1,0.1,-0.1,0.1,0.1,-0.0,0.0,0.0,0.0,54.8,-0.0055332989,8.869,8.72,8.722,9.037,9.089,9.15,8.95,8.93,8.89,0.07014697863247665,37003
-0.0,-0.1,-0.1,0.2,0.2,0.1,28.436,28.964,29.64,-0.2,-0.4,-0.6,-1.0,-1.9,-2.2,-0.0,-0.1,-0.1,-0.3,36.2,0.503000021,27.58,27.58,27.58,29.185,30.305,31.14,28.37,28.9,29.34,0.13634641487338234,1227
-0.0,-0.1,-0.1,0.2,0.1,0.1,28.536,29.022,29.67,-0.2,-0.4,-0.6,-1.1,-1.7,-2.2,-0.0,-0.1,-0.1,-0.2,36.6,0.112636365,27.71,27.71,27.71,29.185,30.305,31.14,28.48,28.97,29.39,0.11900707734055438,1227
0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.0,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.81939393939394,9606
0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.0,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.8484848484848493,9606
-0.1,-0.0,-0.2,0.3,0.3,0.3,8.031,8.244,8.76,-0.2,-0.1,-0.6,-0.5,-0.3,-1.7,-0.1,-0.0,-0.2,-0.1,56.1,-0.0895957574,7.595,7.59,7.595,8.58,8.71,9.78,8.01,8.29,8.61,0.22989705977725028,22792
-0.1,-0.1,-0.2,0.3,0.3,0.3,8.078,8.255,8.78,-0.2,-0.2,-0.6,-0.6,-0.5,-1.8,-0.1,-0.1,-0.2,-0.1,55.9,-0.0308212116,7.595,7.59,7.595,8.628,8.71,9.83,8.0,8.31,8.63,0.2357056507331717,22792
0.0,0.0,-0.0,0.0,0.0,0.0,101.391,101.218,101.28,0.3,0.3,-0.0,0.3,0.3,-0.0,0.0,0.0,-0.0,0.1,71.9,-0.016473636,101.282,100.95,100.949,101.597,101.597,101.65,101.4,101.28,101.18,0.03822003970870062,5522
0.0,0.0,-0.0,0.0,0.0,0.0,101.403,101.223,101.28,0.3,0.3,-0.0,0.3,0.3,-0.0,0.0,0.0,-0.0,0.1,72.3,-0.0239890907,101.283,100.95,100.949,101.601,101.601,101.65,101.42,101.29,101.18,0.039749574004815595,5522
0.0,0.0,0.0,0.1,0.1,0.1,89.295,88.523,88.58,0.1,0.2,0.3,0.8,1.4,1.8,0.0,0.0,0.0,0.2,60.6,-0.3830911517,88.341,86.89,86.884,89.948,89.948,90.87,89.28,88.82,88.36,0.06488113032994412,51376
0.0,0.0,0.0,0.1,0.1,0.1,89.324,88.546,88.59,0.1,0.3,0.2,0.6,1.5,1.5,0.0,0.0,0.0,0.2,59.1,-0.2308763564,88.372,86.89,86.889,89.959,89.959,90.87,89.32,88.85,88.38,0.05194449672060597,51376
0.0,0.0,-0.0,0.1,0.1,0.1,17.958,17.532,17.89,0.6,0.2,-0.3,0.9,0.6,-0.7,0.0,0.0,-0.0,0.2,80.3,-0.0258181822,17.466,16.52,16.52,18.39,18.39,19.07,18.0,17.76,17.91,0.05354593829494163,38036
0.0,0.0,-0.0,0.1,0.1,0.1,17.917,17.523,17.89,0.6,0.3,-0.3,0.9,0.6,-0.7,0.0,0.0,-0.0,0.2,80.6,-0.0200909097,17.438,16.52,16.52,18.368,18.368,19.09,17.97,17.74,17.91,0.04816048354464522,38036
0.0,0.0,0.0,0.0,0.0,0.0,28.679,28.527,28.51,0.8,0.8,0.4,0.3,0.4,0.2,0.0,0.0,0.0,0.1,70.5,-0.0274545457,28.486,28.29,28.29,28.82,28.82,28.82,28.7,28.58,28.56,0.06439021060274432,33456
0.0,0.0,0.0,0.0,0.0,0.0,28.664,28.521,28.51,0.8,0.8,0.3,0.3,0.4,0.1,0.0,0.0,0.0,0.1,71.1,-0.0326363631,28.462,28.29,28.29,28.82,28.82,28.82,28.69,28.58,28.55,0.06363991179989574,33456
-0.0,-0.0,-0.0,0.0,0.0,0.0,100.812,100.856,100.91,-0.5,-1.2,-2.0,-0.1,-0.1,-0.3,-0.0,-0.0,-0.0,-0.0,22.7,0.0033436364,100.783,100.78,100.783,100.834,100.917,101.06,100.81,100.85,100.91,-0.002182968460405023,39737
-0.0,-0.0,-0.0,0.0,0.0,0.0,100.817,100.86,100.92,-0.6,-1.2,-2.0,-0.1,-0.1,-0.3,-0.0,-0.0,-0.0,-0.0,21.6,0.0017254546,100.787,100.79,100.787,100.842,100.927,101.06,100.82,100.86,100.91,-0.0021170297825977456,39737
0.0,0.0,-0.0,0.0,0.0,0.1,81.808,80.917,81.03,0.0,1.0,-0.4,0.0,3.3,-2.0,0.0,0.0,-0.0,0.2,54.1,-0.2478563637,81.246,78.15,78.084,82.146,82.146,83.75,81.77,81.35,81.6,-0.0028502176697641412,38576
0.0,0.0,-0.0,0.0,0.0,0.1,81.807,80.865,81.04,0.0,0.9,-0.5,0.1,3.3,-2.1,0.0,0.0,-0.0,0.2,56.2,-0.1242327243,81.246,78.11,78.084,82.146,82.146,83.91,81.75,81.34,81.59,-0.004144409283200523,38576
0.0,0.1,0.1,0.2,0.2,0.2,1.642,1.565,1.56,0.1,0.2,0.3,0.0,0.1,0.1,0.0,0.1,0.1,0.0,56.1,-0.0184848476,1.589,1.44,1.439,1.681,1.681,1.68,1.64,1.59,1.55,0.3324484815662666,16338
0.1,0.1,0.1,0.2,0.2,0.2,1.7,1.608,1.61,0.2,0.4,0.4,0.1,0.1,0.2,0.1,0.1,0.1,0.0,55.8,0.0083345454,1.644,1.47,1.47,1.788,1.788,1.79,1.69,1.64,1.63,0.2454768243941075,16338
0.0,-0.0,-0.0,0.2,0.2,0.4,0.488,0.49,0.53,0.0,-0.1,-0.1,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,51.7,-0.0108000003,0.472,0.47,0.472,0.5,0.501,0.7,0.49,0.5,0.51,0.49787346938775645,20667
0.0,-0.0,-0.0,0.2,0.2,0.4,0.488,0.49,0.53,0.0,-0.1,-0.1,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,51.7,-0.0104,0.472,0.47,0.472,0.5,0.502,0.7,0.49,0.5,0.51,0.5204481997677133,20667
0.0,0.0,0.0,0.1,0.1,0.1,86.417,85.111,84.04,0.5,0.5,0.4,2.4,3.3,2.5,0.0,0.0,0.0,0.6,70.8,0.0130213015,85.313,83.12,81.357,87.607,87.607,87.61,86.46,85.33,84.37,0.058309704710153475,50769
0.0,0.0,0.0,0.1,0.1,0.1,86.071,84.954,83.98,0.5,0.5,0.4,2.2,3.4,2.3,0.0,0.0,0.0,0.5,70.6,0.1894031018,84.643,83.12,81.357,87.152,87.152,87.15,86.15,85.13,84.22,0.057905890294215515,50769
